Date,JUN_RD_NO_TP,JUN_RD_NO_forecaset
2023-06-16,313036,302732.5487004928
2023-06-16,303419,302768.33515659376
2023-06-16,303812,302740.15376035654
2023-06-16,303514,302775.9402164576
2023-06-16,303505,302747.7588202203
2023-06-16,303565,302783.5452763213
2023-06-16,303566,302755.36388008407
2023-06-16,303593,302791.15033618506
2023-06-16,303597,302762.96893994784
2023-06-16,303607,302798.75539604883
2023-06-16,303558,302770.5739998116
2023-06-16,303543,302806.3604559126
2023-06-16,303561,302778.17905967537
2023-06-16,302948,302813.9655157764
2023-06-16,302930,302785.78411953914
2023-06-16,302935,302821.57057564013
2023-06-16,303615,302793.3891794029
2023-06-16,303549,302829.1756355039
2023-06-16,302947,302800.99423926667
2023-06-16,303497,302836.78069536766
2023-06-16,303674,302808.59929913044
2023-06-16,303710,302844.38575523143
2023-06-16,303731,302816.2043589942
2023-06-16,303817,302851.9908150952
2023-06-16,303903,302823.809418858
2023-06-16,304468,302859.59587495896
2023-06-16,304851,302831.41447872174
2023-06-16,304149,302867.2009348228
2023-06-16,304088,302839.0195385855
2023-06-16,304951,302874.8059946865
2023-06-16,303831,302846.62459844927
2023-06-16,304048,302882.41105455026
2023-06-16,303651,302854.22965831304
2023-06-16,303040,302890.01611441403
2023-06-16,303803,302861.8347181768
2023-06-16,303859,302897.6211742778
2023-06-16,303814,302869.43977804057
2023-06-16,303879,302905.2262341416
2023-06-16,303758,302877.04483790434
2023-06-16,303822,302912.83129400533
2023-06-16,303021,302884.6498977681
2023-06-16,303019,302920.4363538691
2023-06-16,303891,302892.25495763187
2023-06-16,303860,302928.04141373286
2023-06-16,303052,302899.86001749564
2023-06-16,303874,302935.64647359663
2023-06-16,303871,302907.4650773594
2023-06-16,303875,302943.2515334604
2023-06-16,303400,302915.0701372232
2023-06-16,303856,302950.85659332416
2023-06-16,307568,302922.67519708694
2023-06-16,303915,302958.461653188
2023-06-16,303026,302930.2802569507
2023-06-16,303846,302966.0667130517
2023-06-16,303832,302937.88531681447
2023-06-16,303842,302973.67177291546
2023-06-16,303845,302945.49037667824
2023-06-16,303810,302981.27683277923
2023-06-16,303793,302953.095436542
2023-06-16,303982,302988.881892643
2023-06-16,307739,302960.70049640577
2023-06-16,303757,302996.4869525068
2023-06-16,303780,302968.30555626954
2023-06-16,303730,303004.09201237053
2023-06-16,303682,302975.9106161333
2023-06-16,303954,303011.6970722343
2023-06-16,312959,302983.51567599707
2023-06-16,304408,303019.30213209806
2023-06-16,302975,302991.12073586084
2023-06-16,303708,303026.9071919618
2023-06-16,303657,302998.7257957246
2023-06-16,303769,303034.5122518256
2023-06-16,303720,303006.3308555884
2023-06-16,303664,303042.11731168936
2023-06-16,303965,303013.93591545214
2023-06-16,304730,303049.7223715531
2023-06-16,303741,303021.5409753159
2023-06-16,304001,303057.3274314169
2023-06-16,303743,303029.14603517967
2023-06-16,303881,303064.93249128066
2023-06-16,310017,303036.75109504344
2023-06-16,304310,303072.5375511444
2023-06-16,303799,303044.3561549072
2023-06-16,303864,303080.1426110082
2023-06-16,304006,303051.96121477097
2023-06-16,303836,303087.747670872
2023-06-16,303816,303059.56627463474
2023-06-16,303857,303095.3527307357
2023-06-16,313208,303067.1713344985
2023-06-16,307768,303102.9577905995
2023-06-16,304509,303074.77639436227
2023-06-16,303771,303110.56285046326
2023-06-16,303841,303082.38145422604
2023-06-16,303779,303118.167910327
2023-06-16,303796,303089.9865140898
2023-06-16,303501,303125.7729701908
2023-06-16,311837,303097.5915739536
2023-06-17,305191,303133.37803005456
2023-06-17,304882,303105.19663381734
2023-06-17,305066,303140.9830899183
2023-06-17,305030,303112.8016936811
2023-06-17,305034,303148.5881497821
2023-06-17,307524,303120.40675354487
2023-06-17,305028,303156.19320964586
2023-06-17,305125,303128.01181340864
2023-06-17,305098,303163.7982695096
2023-06-17,305075,303135.6168732724
2023-06-17,305026,303171.4033293734
2023-06-17,307449,303143.22193313617
2023-06-17,308839,303179.0083892372
2023-06-17,305033,303150.82699299994
2023-06-17,304340,303186.6134491009
2023-06-17,304350,303158.4320528637
2023-06-17,305623,303194.2185089647
2023-06-17,305036,303166.03711272747
2023-06-17,305068,303201.82356882846
2023-06-17,305106,303173.64217259124
2023-06-17,307649,303209.4286286922
2023-06-17,305080,303181.247232455
2023-06-17,305093,303217.033688556
2023-06-17,304345,303188.8522923188
2023-06-17,305039,303224.63874841976
2023-06-17,305353,303196.45735218254
2023-06-17,311338,303232.2438082835
2023-06-17,305007,303204.0624120463
2023-06-17,304684,303239.8488681473
2023-06-17,304748,303211.66747191007
2023-06-17,305702,303247.45392801106
2023-06-17,305644,303219.27253177384
2023-06-17,304698,303255.0589878748
2023-06-17,304194,303226.8775916376
2023-06-17,304197,303262.6640477386
2023-06-17,304668,303234.48265150137
2023-06-17,304195,303270.2691076024
2023-06-17,304187,303242.08771136514
2023-06-17,304662,303277.8741674661
2023-06-17,304705,303249.6927712289
2023-06-17,310426,303285.4792273299
2023-06-17,306875,303257.29783109267
2023-06-17,307502,303293.08428719366
2023-06-17,304993,303264.90289095644
2023-06-17,304973,303300.6893470574
2023-06-17,304974,303272.5079508202
2023-06-17,305044,303308.2944069212
2023-06-17,304988,303280.113010684
2023-06-17,305024,303315.89946678496
2023-06-17,304980,303287.71807054774
2023-06-17,305005,303323.5045266487
2023-06-17,305114,303295.3231304115
2023-06-17,304756,303331.1095865125
2023-06-17,304434,303302.92819027527
2023-06-17,304343,303338.71464637626
2023-06-17,311628,303310.53325013904
2023-06-17,305235,303346.31970624
2023-06-17,304407,303318.1383100028
2023-06-17,304430,303353.9247661038
2023-06-17,309900,303325.74336986657
2023-06-17,304413,303361.5298259676
2023-06-17,304469,303333.34842973034
2023-06-17,305045,303369.1348858313
2023-06-17,305331,303340.9534895941
2023-06-17,309522,303376.7399456951
2023-06-17,304448,303348.55854945787
2023-06-17,305173,303384.34500555886
2023-06-17,305164,303356.16360932164
2023-06-17,304751,303391.9500654226
2023-06-17,304437,303363.7686691854
2023-06-17,305182,303399.5551252864
2023-06-17,304456,303371.3737290492
2023-06-17,304506,303407.16018515016
2023-06-17,305127,303378.97878891294
2023-06-17,305189,303414.7652450139
2023-06-17,305207,303386.5838487767
2023-06-17,305193,303422.3703048777
2023-06-17,305205,303394.18890864047
2023-06-17,304936,303429.97536474146
2023-06-17,308421,303401.79396850424
2023-06-17,304482,303437.5804246052
2023-06-17,304956,303409.399028368
2023-06-17,306956,303445.185484469
2023-06-17,304420,303417.00408823177
2023-06-17,305122,303452.7905443328
2023-06-17,304483,303424.60914809554
2023-06-17,304351,303460.3956041965
2023-06-17,305152,303432.2142079593
2023-06-17,305117,303468.0006640603
2023-06-17,304371,303439.81926782307
2023-06-17,304347,303475.60572392406
2023-06-17,305175,303447.42432768684
2023-06-17,306040,303483.2107837878
2023-06-17,304390,303455.0293875506
2023-06-17,304373,303490.8158436516
2023-06-17,304428,303462.6344474144
2023-06-17,307206,303498.42090351536
2023-06-17,305133,303470.23950727814
2023-06-17,304369,303506.0259633791
2023-06-17,305113,303477.8445671419
2023-06-17,305107,303513.6310232429
2023-06-17,305159,303485.44962700567
2023-06-17,305229,303521.23608310666
2023-06-17,304405,303493.05468686944
2023-06-17,305048,303528.8411429704
2023-06-17,305196,303500.6597467332
2023-06-17,304200,303536.4462028342
2023-06-17,304692,303508.26480659697
2023-06-17,304944,303544.051262698
2023-06-17,304880,303515.86986646074
2023-06-17,304860,303551.6563225617
2023-06-17,304911,303523.4749263245
2023-06-17,304898,303559.2613824255
2023-06-17,304864,303531.07998618827
2023-06-17,304841,303566.86644228926
2023-06-17,304855,303538.68504605204
2023-06-17,305779,303574.471502153
2023-06-17,307570,303546.2901059158
2023-06-17,304871,303582.0765620168
2023-06-17,304923,303553.8951657796
2023-06-17,305169,303589.68162188056
2023-06-17,313665,303561.50022564334
2023-06-17,304832,303597.2866817443
2023-06-17,304834,303569.1052855071
2023-06-17,304284,303604.8917416081
2023-06-17,304854,303576.71034537087
2023-06-17,304924,303612.49680147186
2023-06-17,304801,303584.31540523464
2023-06-17,304875,303620.1018613356
2023-06-17,305967,303591.9204650984
2023-06-17,304922,303627.7069211994
2023-06-17,305754,303599.52552496217
2023-06-17,304876,303635.3119810632
2023-06-17,304997,303607.13058482594
2023-06-17,304959,303642.9170409269
2023-06-17,304977,303614.7356446897
2023-06-17,304991,303650.5221007907
2023-06-17,304987,303622.34070455347
2023-06-17,305136,303658.12716065446
2023-06-17,304949,303629.94576441724
2023-06-17,304965,303665.7322205182
2023-06-17,305027,303637.550824281
2023-06-17,304939,303673.337280382
2023-06-17,304971,303645.1558841448
2023-06-17,304311,303680.94234024576
2023-06-17,305016,303652.76094400854
2023-06-17,304934,303688.5474001095
2023-06-17,304964,303660.3660038723
2023-06-17,304927,303696.1524599733
2023-06-17,304957,303667.97106373607
2023-06-17,305006,303703.75751983706
2023-06-17,304328,303675.57612359984
2023-06-17,304908,303711.3625797008
2023-06-17,305214,303683.1811834636
2023-06-17,305086,303718.9676395646
2023-06-17,304297,303690.78624332737
2023-06-17,305002,303726.5726994284
2023-06-17,306731,303698.39130319114
2023-06-17,304673,303734.1777592921
2023-06-17,304260,303705.9963630549
2023-06-17,304886,303741.7828191559
2023-06-17,304765,303713.60142291867
2023-06-17,307846,303749.38787901966
2023-06-17,304760,303721.20648278244
2023-06-17,311371,303756.9929388834
2023-06-17,304759,303728.8115426462
2023-06-17,304772,303764.5979987472
2023-06-17,304717,303736.41660251
2023-06-17,304731,303772.20305861096
2023-06-17,304736,303744.02166237374
2023-06-17,304719,303779.8081184747
2023-06-17,304764,303751.6267222375
2023-06-17,304802,303787.4131783385
2023-06-17,304712,303759.23178210127
2023-06-17,306825,303795.01823820226
2023-06-17,304732,303766.83684196504
2023-06-17,304230,303802.623298066
2023-06-17,304213,303774.4419018288
2023-06-17,304846,303810.2283579298
2023-06-17,304206,303782.04696169257
2023-06-17,304244,303817.8334177936
2023-06-17,304761,303789.65202155634
2023-06-17,304694,303825.4384776573
2023-06-17,304218,303797.2570814201
2023-06-17,304739,303833.0435375211
2023-06-17,304809,303804.86214128387
2023-06-17,304758,303840.64859738486
2023-06-17,304771,303812.46720114764
2023-06-17,304797,303848.2536572486
2023-06-17,304796,303820.0722610114
2023-06-17,304257,303855.8587171124
2023-06-17,304917,303827.6773208752
2023-06-17,304259,303863.46377697616
2023-06-17,304274,303835.28238073894
2023-06-17,304262,303871.0688368399
2023-06-17,304805,303842.8874406027
2023-06-17,304261,303878.6738967037
2023-06-17,304767,303850.49250046647
2023-06-17,304798,303886.27895656746
2023-06-17,304843,303858.09756033024
2023-06-17,304768,303893.8840164312
2023-06-17,305798,303865.702620194
2023-06-17,304268,303901.489076295
2023-06-17,304277,303873.30768005777
2023-06-17,304740,303909.0941361588
2023-06-17,304265,303880.91273992154
2023-06-17,304825,303916.6991960225
2023-06-17,304747,303888.5177997853
2023-06-17,305168,303924.3042558863
2023-06-17,304814,303896.12285964907
2023-06-17,304675,303931.90931575006
2023-06-17,305286,303903.72791951284
2023-06-17,306874,303939.5143756138
2023-06-17,304178,303911.3329793766
2023-06-17,303416,303947.1194354776
2023-06-17,304607,303918.9380392404
2023-06-17,305302,303954.72449534136
2023-06-17,305277,303926.54309910414
2023-06-17,305336,303962.3295552051
2023-06-17,305316,303934.1481589679
2023-06-17,304599,303969.9346150689
2023-06-17,305435,303941.75321883167
2023-06-17,305291,303977.53967493266
2023-06-17,304594,303949.35827869544
2023-06-17,304609,303985.1447347964
2023-06-17,305278,303956.9633385592
2023-06-17,305301,303992.7497946602
2023-06-17,305273,303964.56839842297
2023-06-17,305971,304000.354854524
2023-06-17,305397,303972.17345828674
2023-06-17,315637,304007.9599143877
2023-06-17,316861,303979.7785181505
2023-06-17,304628,304015.5649742515
2023-06-17,304910,303987.38357801427
2023-06-17,305542,304023.17003411526
2023-06-17,304560,303994.98863787804
2023-06-17,305791,304030.775093979
2023-06-17,304491,304002.5936977418
2023-06-17,305116,304038.3801538428
2023-06-17,304749,304010.1987576056
2023-06-17,304181,304045.98521370656
2023-06-17,304179,304017.80381746934
2023-06-17,304177,304053.5902735703
2023-06-17,304633,304025.4088773331
2023-06-17,304175,304061.1953334341
2023-06-17,304636,304033.01393719687
2023-06-17,304170,304068.80039329786
2023-06-17,304726,304040.61899706064
2023-06-17,304680,304076.4054531616
2023-06-17,310394,304048.2240569244
2023-06-17,304646,304084.0105130254
2023-06-17,305332,304055.82911678817
2023-06-17,304632,304091.6155728892
2023-06-17,304165,304063.43417665194
2023-06-17,304162,304099.2206327529
2023-06-17,304180,304071.0392365157
2023-06-17,304163,304106.8256926167
2023-06-17,304619,304078.64429637947
2023-06-17,304150,304114.43075248046
2023-06-17,304158,304086.24935624324
2023-06-17,304655,304122.0358123442
2023-06-17,304591,304093.854416107
2023-06-17,306020,304129.640872208
2023-06-17,305296,304101.4594759708
2023-06-17,305746,304137.24593207176
2023-06-17,304451,304109.06453583454
2023-06-17,305907,304144.8509919355
2023-06-17,305210,304116.6695956983
2023-06-17,305211,304152.4560517993
2023-06-17,305213,304124.27465556207
2023-06-17,304484,304160.06111166306
2023-06-17,305212,304131.87971542584
2023-06-17,304658,304167.6661715268
2023-06-17,305226,304139.4847752896
2023-06-17,305304,304175.2712313906
2023-06-17,305230,304147.08983515337
2023-06-17,316870,304182.8762912544
2023-06-17,305223,304154.69489501714
2023-06-17,304476,304190.4813511181
2023-06-17,305201,304162.2999548809
2023-06-17,305219,304198.0864109819
2023-06-17,304465,304169.90501474467
2023-06-17,305622,304205.69147084566
2023-06-17,305041,304177.51007460844
2023-06-17,304449,304213.2965307094
2023-06-17,304577,304185.1151344722
2023-06-17,304530,304220.9015905732
2023-06-17,310009,304192.720194336
2023-06-17,305260,304228.50665043696
2023-06-17,304467,304200.32525419974
2023-06-17,305248,304236.1117103007
2023-06-17,305256,304207.9303140635
2023-06-17,304670,304243.7167701645
2023-06-17,304479,304215.53537392727
2023-06-17,304541,304251.32183002826
2023-06-17,305265,304223.14043379104
2023-06-17,304549,304258.926889892
2023-06-17,304706,304230.7454936548
2023-06-17,304903,304266.5319497558
2023-06-17,305298,304238.35055351857
2023-06-17,304523,304274.1370096196
2023-06-17,305585,304245.95561338234
2023-06-17,305224,304281.7420694833
2023-06-17,305239,304253.5606732461
2023-06-17,305449,304289.3471293471
2023-06-17,305272,304261.16573310987
2023-06-17,305283,304296.95218921086
2023-06-17,304548,304268.77079297364
2023-06-17,304616,304304.5572490746
2023-06-17,304665,304276.3758528374
2023-06-17,304529,304312.1623089384
2023-06-17,305255,304283.9809127012
2023-06-17,304504,304319.76736880216
2023-06-17,305241,304291.58597256494
2023-06-17,305221,304327.3724286659
2023-06-17,305810,304299.1910324287
2023-06-17,304547,304334.9774885297
2023-06-18,306197,304306.79609229247
2023-06-18,306283,304342.58254839346
2023-06-18,306896,304314.40115215624
2023-06-18,306302,304350.1876082572
2023-06-18,306247,304322.00621202
2023-06-18,306216,304357.792668121
2023-06-18,306224,304329.61127188377
2023-06-18,306223,304365.3977279848
2023-06-18,306219,304337.21633174754
2023-06-18,306293,304373.0027878485
2023-06-18,305556,304344.8213916113
2023-06-18,306180,304380.6078477123
2023-06-18,306181,304352.42645147507
2023-06-18,305529,304388.21290757606
2023-06-18,306172,304360.03151133884
2023-06-18,306937,304395.8179674398
2023-06-18,306189,304367.6365712026
2023-06-18,306173,304403.4230273036
2023-06-18,305522,304375.2416310664
2023-06-18,306220,304411.02808716736
2023-06-18,306759,304382.84669093014
2023-06-18,305562,304418.6331470311
2023-06-18,306202,304390.4517507939
2023-06-18,306476,304426.2382068949
2023-06-18,305704,304398.05681065767
2023-06-18,306232,304433.84326675866
2023-06-18,308229,304405.66187052144
2023-06-18,306275,304441.4483266224
2023-06-18,306280,304413.2669303852
2023-06-18,306333,304449.0533864862
2023-06-18,306321,304420.87199024897
2023-06-18,307591,304456.65844635
2023-06-18,306829,304428.47705011274
2023-06-18,310393,304464.2635062137
2023-06-18,305681,304436.0821099765
2023-06-18,365564,304471.8685660775
2023-06-18,305785,304443.68716984027
2023-06-18,305614,304479.47362594126
2023-06-18,306264,304451.29222970403
2023-06-18,308563,304487.078685805
2023-06-18,306266,304458.8972895678
2023-06-18,307038,304494.6837456688
2023-06-18,305583,304466.5023494316
2023-06-18,307464,304502.28880553256
2023-06-18,313948,304474.10740929533
2023-06-18,306244,304509.8938653963
2023-06-18,305571,304481.7124691591
2023-06-18,305604,304517.4989252601
2023-06-18,306265,304489.31752902287
2023-06-18,306790,304525.10398512386
2023-06-18,308516,304496.92258888663
2023-06-18,306094,304532.7090449876
2023-06-18,306162,304504.5276487504
2023-06-18,306106,304540.3141048514
2023-06-18,306060,304512.13270861417
2023-06-18,305477,304547.9191647152
2023-06-18,306028,304519.73776847793
2023-06-18,305468,304555.5242245789
2023-06-18,305920,304527.3428283417
2023-06-18,305824,304563.1292844427
2023-06-18,305878,304534.94788820547
2023-06-18,305369,304570.73434430646
2023-06-18,306169,304542.55294806923
2023-06-18,306066,304578.3394041702
2023-06-18,305884,304550.158007933
2023-06-18,305894,304585.944464034
2023-06-18,305355,304557.7630677968
2023-06-18,305340,304593.54952389776
2023-06-18,305408,304565.36812766053
2023-06-18,305898,304601.1545837615
2023-06-18,306009,304572.9731875243
2023-06-18,302945,304608.7596436253
2023-06-18,305603,304580.57824738807
2023-06-18,305963,304616.36470348906
2023-06-18,306319,304588.18330725183
2023-06-18,305936,304623.9697633528
2023-06-18,305825,304595.7883671156
2023-06-18,306233,304631.5748232166
2023-06-18,305511,304603.39342697937
2023-06-18,306155,304639.1798830804
2023-06-18,306139,304610.99848684313
2023-06-18,306906,304646.7849429441
2023-06-18,305523,304618.6035467069
2023-06-18,305563,304654.3900028079
2023-06-18,306117,304626.20860657067
2023-06-18,307074,304661.99506267166
2023-06-18,306124,304633.81366643443
2023-06-18,305539,304669.6001225354
2023-06-18,306108,304641.4187262982
2023-06-18,308826,304677.2051823992
2023-06-18,305489,304649.023786162
2023-06-18,306086,304684.81024226296
2023-06-18,305498,304656.62884602573
2023-06-18,305504,304692.4153021267
2023-06-18,306098,304664.2339058895
2023-06-18,306091,304700.0203619905
2023-06-18,306116,304671.83896575327
2023-06-18,306078,304707.62542185426
2023-06-18,306102,304679.44402561703
2023-06-18,305493,304715.230481718
2023-06-18,306144,304687.0490854808
2023-06-18,306248,304722.8355415818
2023-06-18,306192,304694.65414534457
2023-06-18,306077,304730.4406014456
2023-06-18,305633,304702.25920520833
2023-06-18,306295,304738.0456613093
2023-06-18,309122,304709.8642650721
2023-06-18,305908,304745.6507211731
2023-06-18,305929,304717.46932493587
2023-06-18,305420,304753.25578103686
2023-06-18,305911,304725.07438479963
2023-06-18,305945,304760.8608409006
2023-06-18,305925,304732.6794446634
2023-06-18,305412,304768.4659007644
2023-06-18,305932,304740.2845045272
2023-06-18,305974,304776.07096062816
2023-06-18,305940,304747.88956439093
2023-06-18,305446,304783.6760204919
2023-06-18,306002,304755.4946242547
2023-06-18,305399,304791.2810803557
2023-06-18,305417,304763.09968411847
2023-06-18,305607,304798.88614021946
2023-06-18,305944,304770.70474398223
2023-06-18,311329,304806.4912000832
2023-06-18,305978,304778.309803846
2023-06-18,305970,304814.096259947
2023-06-18,305448,304785.91486370977
2023-06-18,305549,304821.7013198108
2023-06-18,305950,304793.51992357353
2023-06-18,305955,304829.3063796745
2023-06-18,305388,304801.1249834373
2023-06-18,305499,304836.9114395383
2023-06-18,307154,304808.73004330107
2023-06-18,305348,304844.51649940206
2023-06-18,306931,304816.33510316483
2023-06-18,305849,304852.1215592658
2023-06-18,305844,304823.9401630286
2023-06-18,305893,304859.7266191296
2023-06-18,305875,304831.5452228924
2023-06-18,307521,304867.33167899336
2023-06-18,306241,304839.15028275613
2023-06-18,305359,304874.9367388571
2023-06-18,307539,304846.7553426199
2023-06-18,305350,304882.5417987209
2023-06-18,305895,304854.36040248367
2023-06-18,305919,304890.14685858466
2023-06-18,305378,304861.96546234743
2023-06-18,305909,304897.7519184484
2023-06-18,305896,304869.5705222112
2023-06-18,305379,304905.3569783122
2023-06-18,311282,304877.17558207497
2023-06-18,307388,304912.962038176
2023-06-18,305392,304884.78064193873
2023-06-18,305415,304920.5670980397
2023-06-18,305361,304892.3857018025
2023-06-18,305926,304928.1721579035
2023-06-18,305960,304899.99076166627
2023-06-18,305425,304935.77721776726
2023-06-18,305447,304907.59582153003
2023-06-18,305456,304943.382277631
2023-06-18,306082,304915.2008813938
2023-06-18,306081,304950.9873374948
2023-06-18,305472,304922.8059412576
2023-06-18,305455,304958.59239735856
2023-06-18,305454,304930.41100112133
2023-06-18,305460,304966.1974572223
2023-06-18,305462,304938.0160609851
2023-06-18,306238,304973.8025170861
2023-06-18,307493,304945.62112084887
2023-06-18,305452,304981.40757694986
2023-06-18,305495,304953.22618071263
2023-06-18,306055,304989.0126368136
2023-06-18,305478,304960.8312405764
2023-06-18,306226,304996.6176966774
2023-06-18,307018,304968.43630044017
2023-06-18,308720,305004.2227565412
2023-06-18,306089,304976.04136030393
2023-06-18,306037,305011.8278164049
2023-06-18,306070,304983.6464201677
2023-06-18,306046,305019.4328762687
2023-06-18,306054,304991.25148003147
2023-06-18,305410,305027.03793613246
2023-06-18,306052,304998.85653989523
2023-06-18,306097,305034.6429959962
2023-06-18,305422,305006.461599759
2023-06-18,307721,305042.24805586
2023-06-18,305483,305014.0666596228
2023-06-18,305996,305049.85311572376
2023-06-18,306138,305021.67171948653
2023-06-18,305999,305057.4581755875
2023-06-18,305980,305029.2767793503
2023-06-18,305725,305065.0632354513
2023-06-18,305596,305036.88183921407
2023-06-18,318183,305072.66829531506
2023-06-18,306024,305044.48689907783
2023-06-18,307551,305080.2733551788
2023-06-18,306376,305052.0919589416
2023-06-18,308940,305087.8784150426
2023-06-18,308301,305059.69701880537
2023-06-18,306017,305095.4834749064
2023-06-18,305965,305067.30207866913
2023-06-18,306043,305103.0885347701
2023-06-18,305818,305074.9071385329
2023-06-18,307234,305110.6935946339
2023-06-18,306118,305082.51219839667
2023-06-18,305982,305118.29865449766
2023-06-18,305976,305090.11725826043
2023-06-18,306300,305125.9037143614
2023-06-18,308696,305097.7223181242
2023-06-18,305328,305133.5087742252
2023-06-18,306444,305105.327377988
2023-06-18,306434,305141.11383408896
2023-06-18,306345,305112.93243785173
2023-06-18,307569,305148.7188939527
2023-06-18,306385,305120.5374977155
2023-06-18,306352,305156.3239538165
2023-06-18,307397,305128.14255757927
2023-06-18,306370,305163.92901368026
2023-06-18,306367,305135.74761744303
2023-06-18,305720,305171.534073544
2023-06-18,306816,305143.3526773068
2023-06-18,305787,305179.1391334078
2023-06-18,306253,305150.95773717057
2023-06-18,306869,305186.7441932716
2023-06-18,306833,305158.56279703433
2023-06-18,305864,305194.3492531353
2023-06-18,306359,305166.1678568981
2023-06-18,306389,305201.9543129991
2023-06-18,309089,305173.77291676187
2023-06-18,307121,305209.55937286286
2023-06-18,306987,305181.37797662563
2023-06-18,305700,305217.1644327266
2023-06-18,305858,305188.9830364894
2023-06-18,306441,305224.7694925904
2023-06-18,307092,305196.5880963532
2023-06-18,305714,305232.37455245416
2023-06-18,307643,305204.19315621693
2023-06-18,306362,305239.9796123179
2023-06-18,306305,305211.7982160807
2023-06-18,306343,305247.5846721817
2023-06-18,305627,305219.40327594447
2023-06-18,307307,305255.18973204546
2023-06-18,306375,305227.00833580823
2023-06-18,305652,305262.7947919092
2023-06-18,305643,305234.613395672
2023-06-18,305977,305270.399851773
2023-06-18,306399,305242.21845553577
2023-06-18,306835,305278.0049116368
2023-06-18,306450,305249.82351539953
2023-06-18,318104,305285.6099715005
2023-06-18,306347,305257.4285752633
2023-06-18,306393,305293.2150313643
2023-06-18,306324,305265.03363512707
2023-06-18,306363,305300.82009122806
2023-06-18,306353,305272.63869499083
2023-06-18,305659,305308.4251510918
2023-06-18,306754,305280.2437548546
2023-06-18,308372,305316.0302109556
2023-06-18,306373,305287.8488147184
2023-06-18,305819,305323.63527081936
2023-06-18,305759,305295.45387458213
2023-06-18,305723,305331.2403306831
2023-06-18,305772,305303.0589344459
2023-06-18,306481,305338.8453905469
2023-06-18,306499,305310.66399430967
2023-06-18,305814,305346.45045041066
2023-06-18,305786,305318.26905417343
2023-06-18,305823,305354.0555102744
2023-06-18,307165,305325.8741140372
2023-06-18,306488,305361.6605701382
2023-06-18,306467,305333.47917390097
2023-06-18,306534,305369.265630002
2023-06-18,305778,305341.08423376473
2023-06-18,306491,305376.8706898657
2023-06-18,305812,305348.6892936285
2023-06-18,306031,305384.4757497295
2023-06-18,305567,305356.29435349227
2023-06-18,305344,305392.08080959326
2023-06-18,305474,305363.89941335603
2023-06-18,305287,305399.685869457
2023-06-18,306039,305371.5044732198
2023-06-18,317477,305407.2909293208
2023-06-18,305804,305379.1095330836
2023-06-18,305834,305414.89598918456
2023-06-18,305299,305386.71459294733
2023-06-18,306405,305422.5010490483
2023-06-18,306537,305394.3196528111
2023-06-18,305762,305430.1061089121
2023-06-18,305764,305401.92471267487
2023-06-18,315302,305437.71116877586
2023-06-18,306400,305409.52977253863
2023-06-18,306426,305445.3162286396
2023-06-18,308503,305417.1348324024
2023-06-18,306449,305452.9212885034
2023-06-18,306392,305424.73989226617
2023-06-18,306388,305460.5263483672
2023-06-18,306430,305432.34495212993
2023-06-18,306421,305468.1314082309
2023-06-18,306420,305439.9500119937
2023-06-18,306416,305475.7364680947
2023-06-18,306419,305447.55507185747
2023-06-18,305776,305483.34152795846
2023-06-18,306463,305455.16013172123
2023-06-18,308908,305490.9465878222
2023-06-18,312972,305462.765191585
2023-06-18,306806,305498.551647686
2023-06-18,307156,305470.3702514488
2023-06-18,306417,305506.15670754976
2023-06-18,306459,305477.97531131253
2023-06-18,306442,305513.7617674135
2023-06-18,306424,305485.5803711763
2023-06-18,305349,305521.3668272773
2023-06-19,307503,305493.18543104007
2023-06-19,307119,305528.97188714106
2023-06-19,307756,305500.79049090383
2023-06-19,307759,305536.5769470048
2023-06-19,307764,305508.3955507676
2023-06-19,307804,305544.1820068686
2023-06-19,306827,305516.00061063137
2023-06-19,306855,305551.7870667324
2023-06-19,306850,305523.60567049513
2023-06-19,307015,305559.3921265961
2023-06-19,307794,305531.2107303589
2023-06-19,312508,305566.9971864599
2023-06-19,306914,305538.81579022267
2023-06-19,308804,305574.60224632366
2023-06-19,306861,305546.42085008643
2023-06-19,307366,305582.2073061874
2023-06-19,308640,305554.0259099502
2023-06-19,307763,305589.8123660512
2023-06-19,307737,305561.630969814
2023-06-19,307761,305597.41742591496
2023-06-19,307700,305569.23602967773
2023-06-19,306949,305605.0224857787
2023-06-19,307772,305576.8410895415
2023-06-19,308475,305612.6275456425
2023-06-19,306791,305584.44614940527
2023-06-19,306846,305620.23260550626
2023-06-19,307698,305592.05120926903
2023-06-19,308292,305627.83766537
2023-06-19,307730,305599.6562691328
2023-06-19,307731,305635.4427252338
2023-06-19,306807,305607.26132899657
2023-06-19,306805,305643.0477850976
2023-06-19,306810,305614.86638886033
2023-06-19,310056,305650.6528449613
2023-06-19,308316,305622.4714487241
2023-06-19,307830,305658.2579048251
2023-06-19,307788,305630.07650858787
2023-06-19,307328,305665.86296468886
2023-06-19,307688,305637.68156845163
2023-06-19,312846,305673.4680245526
2023-06-19,306986,305645.2866283154
2023-06-19,307836,305681.0730844164
2023-06-19,307058,305652.8916881792
2023-06-19,307033,305688.67814428016
2023-06-19,307079,305660.49674804293
2023-06-19,306990,305696.2832041439
2023-06-19,307827,305668.1018079067
2023-06-19,307891,305703.8882640077
2023-06-19,307897,305675.70686777047
2023-06-19,307029,305711.49332387146
2023-06-19,308834,305683.31192763423
2023-06-19,307045,305719.0983837352
